query_idx,cost_thresh_lat,hybrid_opt_lat,lgbm_kernel_lat,lgbm_kernel_mm1_lat
34,0.6179323196411133,1.7608445882797241,0.5613146349787712,0.3833778649568558
35,0.03944028913974762,0.07076504826545715,0.08818018436431885,0.012883119285106659
36,1.1321613863110542,1.073147214949131,0.1264781355857849,0.10263482481241226
37,1.057898424565792,1.9132813438773155,0.08373811841011047,0.08279630541801453
38,0.6042911484837532,0.7017629519104958,0.11640974879264832,0.06700574606657028
39,27.45306132733822,7.412485279142857,4.672645606100559,0.69404236972332
40,0.03455030173063278,0.050008296966552734,0.5663987770676613,0.20446617156267166
41,0.04474766552448273,0.036359503865242004,0.017444491386413574,0.012481078505516052
42,0.7861755192279816,1.7343331277370453,1.1480538100004196,0.04255525767803192
43,0.02442803978919983,0.03152575343847275,0.15618382394313812,0.2346559390425682
44,0.11800601333379745,0.8365236073732376,0.17130683362483978,0.07311343401670456
45,0.05985342711210251,0.08825443685054779,0.014834031462669373,0.011862903833389282
46,0.12890616059303284,0.12520672380924225,0.010539241135120392,0.007873840630054474
47,0.13131476938724518,0.13027328997850418,0.024005159735679626,0.022502176463603973
48,0.08105126023292542,0.2385115697979927,6.363568589091301,0.05249379575252533
49,0.46435488760471344,0.2783060073852539,0.2723732739686966,0.43017885833978653
50,0.26623667031526566,0.3555883392691612,0.0026325881481170654,0.19426842778921127
51,0.5877776145935059,0.4919053390622139,1.0208341926336288,0.09767238050699234
52,0.03248520940542221,0.034858427941799164,0.016614414751529694,0.011276841163635254
53,0.041512250900268555,0.5095300078392029,0.44346118718385696,0.2531203180551529
54,0.11032047867774963,0.5053224414587021,0.34132949262857437,0.10750795155763626
55,0.030246861279010773,0.6779627203941345,1.085101954638958,0.33281514048576355
56,0.20391590148210526,0.2116435319185257,0.08377838134765625,0.05738580971956253
57,0.13384504616260529,0.1582145020365715,0.547569029033184,0.4880589172244072
58,0.16660813242197037,0.2625426948070526,0.03255860507488251,0.10833583027124405
59,0.18988947570323944,0.181127667427063,0.26698067784309387,0.11186577379703522
60,0.6066966205835342,0.5774250477552414,0.01936063915491104,0.019352830946445465
61,0.025504998862743378,0.21008363366127014,0.6156723573803902,0.7463431805372238
62,0.026293016970157623,0.05562933534383774,0.06695970892906189,0.02605469524860382
63,7.350975692272186,7.929508343338966,1.5404611378908157,7.6341377049684525
64,0.045129165053367615,0.09479518979787827,0.0022883936762809753,0.003164626657962799
65,0.06974941492080688,0.10190790891647339,0.025132670998573303,0.012993834912776947
66,0.15432250499725342,0.14597665518522263,0.00886537879705429,0.00802776962518692
67,0.0376008003950119,0.04806186258792877,0.001585058867931366,0.0011843740940093994
68,0.559516042470932,0.8045169934630394,1.0143093168735504,0.624903991818428
69,0.12578201293945312,0.12070626020431519,0.03428293764591217,0.007277332246303558
70,0.542874202132225,1.6768011003732681,0.34515369683504105,0.26590874046087265
71,28.615598089993,25.783079527318478,0.0038456693291664124,0.002038426697254181
72,0.0710989460349083,0.08904074877500534,0.37904195487499237,0.057906001806259155
73,0.1511341631412506,0.13156072050333023,0.008573189377784729,0.0043382421135902405
74,0.2464415356516838,0.4470282196998596,1.1475801095366478,0.8936948478221893
75,0.005107469856739044,0.005668409168720245,0.008352980017662048,0.006370700895786285
76,0.18219003081321716,0.339499294757843,0.6910249441862106,0.6845914348959923
77,0.010452032089233398,0.011800453066825867,0.009945139288902283,0.005795150995254517
78,0.9313659816980362,1.016585685312748,0.6265295073390007,0.6425413638353348
79,0.30549265444278717,0.07758714258670807,0.1975717917084694,0.015373311936855316
80,0.011367104947566986,0.01579587161540985,0.07551953941583633,0.00807148963212967
81,0.44783784449100494,0.15718605369329453,0.14683017879724503,0.41125547885894775
82,0.00033687055110931396,0.001193903386592865,0.001621745526790619,0.003833472728729248
83,0.16774295270442963,0.17028232663869858,0.10641801357269287,0.07455065846443176
84,0.1327061653137207,0.13147764652967453,0.0193508118391037,0.008493863046169281
85,0.12972389161586761,0.12217046320438385,1.06256253272295,0.4450947344303131
86,0.08255422860383987,0.15282218903303146,0.20324230939149857,0.07355014234781265
87,0.4142735227942467,0.4280572980642319,0.05128233879804611,0.05668402463197708
88,0.024419687688350677,0.02128947526216507,0.009028211236000061,0.006762847304344177
89,0.029816895723342896,0.09074443578720093,0.001186266541481018,0.0011385530233383179
90,0.18193736672401428,0.11080492287874222,0.05665583908557892,0.052896879613399506
91,0.0801927000284195,0.49918001145124435,0.7904555276036263,0.635146290063858
92,0.0995175912976265,0.13990406692028046,0.023428678512573242,0.009039029479026794
93,3.805333949625492,3.9217642471194267,0.15821313112974167,0.012036219239234924
94,0.16821949183940887,0.11620219796895981,0.050205059349536896,0.04575358331203461
95,0.054135121405124664,0.0487871915102005,0.04239092767238617,0.030752964317798615
96,0.03920978307723999,0.03381846845149994,0.02051261067390442,0.009109720587730408
97,0.0036768168210983276,0.005809284746646881,0.0058476850390434265,0.008081607520580292
98,0.4037301242351532,0.37222760170698166,0.3604680597782135,0.021811559796333313
99,0.09457306563854218,0.11653996258974075,0.028362147510051727,0.0251828134059906
100,0.06050523370504379,0.10698917508125305,0.006147556006908417,0.005484946072101593
101,0.030597835779190063,0.029663167893886566,0.6591829508543015,0.9418991878628731
102,3.2354210391640663,2.6959698870778084,0.9885603860020638,1.0973672941327095
103,28.734359480440617,28.94863034784794,0.0034692957997322083,0.0033351778984069824
104,0.1242179423570633,0.12548880279064178,0.008993148803710938,0.007397785782814026
105,0.01476568728685379,0.02080065757036209,0.04793424904346466,0.01090782880783081
106,0.006124779582023621,0.006710454821586609,0.009360350668430328,0.008125603199005127
107,0.055962346494197845,0.05758677423000336,0.25130029022693634,0.04677733778953552
108,0.05168681591749191,0.19868583232164383,0.24488159269094467,0.8230732157826424
109,0.006124071776866913,0.006709866225719452,0.01055174320936203,0.0076478347182273865
110,0.12953513115644455,0.12319620698690414,0.009087800979614258,0.007453829050064087
111,0.05885237455368042,0.1274336576461792,0.14400924742221832,0.06063251942396164
112,0.5230083465576172,1.3916532024741173,0.8764212429523468,0.4109947010874748
113,0.3725139647722244,0.6884620785713196,0.9953404292464256,0.9067905247211456
114,0.07932136207818985,0.078091099858284,0.06500977277755737,0.014307260513305664
115,1.223203256726265,24.77685184776783,1.4368171766400337,1.1845801249146461
116,0.5354370325803757,0.5900873094797134,0.7747526615858078,0.8294828832149506
117,0.03017827868461609,0.03972020000219345,0.0038270652294158936,0.002995230257511139
118,0.007736377418041229,0.006962738931179047,0.009313851594924927,0.007295556366443634
119,0.11242770403623581,0.6235920116305351,0.18175333738327026,0.10807590931653976
120,0.10803326964378357,0.10746560990810394,0.006716132164001465,0.00521368533372879
121,2.660374142229557,3.2936440631747246,0.5663822889328003,0.6389205679297447
122,0.13392113894224167,0.13368886709213257,0.5637813955545425,0.016629904508590698
123,8.144158691167831,8.823067978024483,8.394937425851822,7.622175373136997
124,0.027987472712993622,0.061604373157024384,0.002116754651069641,0.028014257550239563
125,0.01792636513710022,0.005768351256847382,0.04867124557495117,0.022120937705039978
126,0.8383897691965103,0.9013077393174171,0.8426504880189896,0.7864522561430931
127,0.14149291068315506,0.14984258264303207,0.12032636255025864,0.05519413948059082
128,0.3353815972805023,1.3647428005933762,0.038492150604724884,0.3663950636982918
129,0.24347925931215286,0.7992782890796661,0.04652617871761322,0.0419837087392807
130,0.28111591190099716,0.3550749123096466,1.2521893680095673,0.8798478469252586
131,1.3345480486750603,1.1604085713624954,0.7866389825940132,0.6910133883357048
132,7.932903945446014,8.714618891477585,0.05973093956708908,0.01651696115732193
133,0.13804233074188232,0.39366795867681503,0.006076499819755554,0.0050247907638549805
134,0.14238063246011734,0.1501576453447342,0.014127247035503387,0.010061867535114288
135,0.29613424092531204,0.5078858658671379,1.7878969311714172,1.419763334095478
136,0.41597891598939896,1.194884054362774,0.8816948905587196,0.4176434278488159
137,4.538356952369213,5.269721135497093,0.04572215676307678,0.006927773356437683
138,0.05412063002586365,0.05391643941402435,0.5822808966040611,0.7772673591971397
139,0.22464316338300705,0.3597525283694267,0.05151353031396866,0.03665026277303696
140,1.0306098908185959,2.4466681629419327,0.01175469160079956,0.0072808340191841125
141,0.5570827573537827,0.6050549224019051,0.7839519083499908,0.7279785573482513
142,0.028702206909656525,0.06167370826005936,0.0022332072257995605,0.0019934624433517456
143,1.759723886847496,1.8874801471829414,0.7148862108588219,0.2620166018605232
144,0.07610524445772171,0.09289282560348511,0.07386846840381622,0.05898965150117874
145,0.016252510249614716,0.013055145740509033,0.04234243184328079,0.00667215883731842
146,0.026791304349899292,0.2978879436850548,0.004203446209430695,0.02782312035560608
147,0.0729706734418869,0.1353510245680809,0.013008542358875275,0.008952915668487549
148,0.21069495379924774,0.3129088953137398,0.02647165209054947,0.020901717245578766
149,0.19448836147785187,0.1965804323554039,0.01311928778886795,0.007807120680809021
150,0.15844085812568665,0.15851109474897385,0.2094014436006546,0.2166552022099495
151,0.05535057187080383,0.24061205238103867,0.0527823343873024,0.04639206826686859
152,0.00947115570306778,0.046695955097675323,0.0457453653216362,0.05375491827726364
153,0.12635810673236847,0.13009309768676758,0.00891605019569397,0.016114868223667145
154,0.0351090207695961,0.05324671417474747,0.04710431396961212,0.004726409912109375
155,0.17796871811151505,0.4921477660536766,1.475377269089222,0.8518582731485367
156,1.9204804673790932,2.1896455362439156,3.0153689458966255,2.060652904212475
157,0.12319577485322952,0.21353528648614883,0.020116053521633148,0.018510982394218445
158,0.17751972377300262,0.22239399701356888,1.086466521024704,1.7275496274232864
159,60.0,59.20040995627642,0.0218706876039505,0.015202462673187256
160,0.04061145335435867,0.18679314851760864,0.04618901014328003,0.04099664092063904
161,0.10511083155870438,0.40638353675603867,0.8234110251069069,2.3729789406061172
162,0.4302373006939888,0.8995286822319031,0.028955072164535522,0.5568020790815353
163,0.1723727360367775,0.18324093520641327,0.7361125946044922,0.5808834657073021
164,0.11253940314054489,0.3080364689230919,2.1988377422094345,1.6543920934200287
165,6.651988506317139,6.961697548627853,6.68063548207283,6.433600336313248
166,0.11189690977334976,0.33604859560728073,1.38115693628788,1.6159917637705803
167,0.0009198635816574097,0.001591019332408905,0.003044813871383667,0.0046849921345710754
168,0.013671867549419403,0.028570033609867096,0.018279172480106354,0.012456022202968597
169,0.145506352186203,0.14638511091470718,0.0424649640917778,0.024684898555278778
170,0.014527171850204468,0.02105668932199478,0.016891203820705414,0.023091383278369904
171,0.14301302284002304,0.15364795178174973,0.16021914035081863,0.04983885586261749
172,0.0026369094848632812,0.0025529563426971436,0.0054417625069618225,0.005019322037696838
173,0.029284290969371796,0.04514060169458389,0.0554463192820549,0.0312819629907608
174,0.03385423868894577,0.035352565348148346,2.1286140382289886,1.909380927681923
175,0.07645456492900848,0.22623390704393387,0.006890393793582916,0.00735832005739212
176,0.03525596857070923,0.04209273308515549,0.03743302822113037,0.039441049098968506
177,0.5242169499397278,0.5774337276816368,0.08276987820863724,0.08432911336421967
178,0.07089461386203766,0.2574250027537346,0.03010409325361252,0.019551359117031097
179,0.0807962641119957,0.14619158953428268,0.019666336476802826,0.015122130513191223
180,0.24503599852323532,0.2397388443350792,2.074998952448368,1.65038151293993
181,0.14097662270069122,0.14745277166366577,0.08520247042179108,0.05693919211626053
182,0.02339581400156021,0.02216937392950058,0.0202309712767601,0.011824749410152435
183,0.13426867127418518,0.20846451818943024,0.009001031517982483,0.006765276193618774
184,27.84672002494335,29.616304591298103,0.0708601325750351,0.004108615219593048
185,0.501936711370945,0.7179190963506699,1.8023479953408241,1.9285524934530258
186,0.34467510879039764,0.4348698556423187,0.9040456637740135,0.7362469732761383
187,60.0,60.0,35.31567629426718,23.297740668058395
188,0.18142663687467575,0.18980063498020172,0.20168814063072205,0.06239417940378189
189,0.01977083832025528,0.05734360218048096,0.023379497230052948,0.007307484745979309
190,0.14279091358184814,0.18452658504247665,1.3828677237033844,0.14750107377767563
191,0.42974548786878586,0.571379654109478,1.5619599893689156,1.3408727198839188
192,0.48036646097898483,0.5673327445983887,0.5358611419796944,0.213673897087574
193,0.01636718213558197,0.12305688858032227,0.20227093249559402,0.02335122972726822
194,0.13318347185850143,0.35855790227651596,1.0335527062416077,1.1617547199130058
195,0.356115460395813,0.3185107931494713,0.15268108993768692,0.003929361701011658
196,0.02760539948940277,0.034594498574733734,1.8416938334703445,1.5242164060473442
197,0.05983429402112961,0.0759737640619278,0.03312191367149353,0.02177715301513672
198,1.200306586921215,1.2309470623731613,1.2952967435121536,1.2215098515152931
199,0.026660993695259094,0.02757895737886429,0.17133082449436188,0.009075559675693512
200,44.6473827585578,44.92743448168039,0.006120890378952026,0.0055536553263664246
201,6.762845769524574,6.5200056582689285,1.0150273218750954,1.0751664340496063
202,0.1412416249513626,0.15072188526391983,0.010983906686306,0.00965852290391922
203,4.299440585076809,4.964157365262508,0.056157179176807404,0.03497779369354248
204,3.452226333320141,3.5455965772271156,3.2544422075152397,3.043349400162697
205,0.1186370924115181,0.15573056787252426,0.011126101016998291,0.00903424620628357
206,0.1454341784119606,0.17426195740699768,0.11461802572011948,0.025279566645622253
207,0.11898867040872574,0.19437991082668304,0.16421404480934143,0.03884245455265045
208,0.0065419599413871765,0.004994042217731476,0.10172451287508011,0.012340351939201355
209,0.11002671718597412,0.1560947299003601,0.11770049482584,0.09879770874977112
210,0.4722064733505249,0.4957217797636986,0.5171838626265526,0.2563759386539459
211,0.08304930478334427,0.13072998076677322,0.0401664599776268,0.03682339936494827
212,0.18790850788354874,0.20435822010040283,0.1537081003189087,0.12219366431236267
213,0.0788915678858757,0.07675419747829437,0.06709320098161697,0.061149172484874725
214,1.839111641049385,2.0486651733517647,0.11140606552362442,0.003713153302669525
215,0.10867343842983246,0.1445266157388687,0.03932876139879227,0.03934624046087265
216,0.06346093863248825,0.2012452483177185,1.3499962016940117,0.7105911299586296
217,0.10628029704093933,0.09262215346097946,0.06760445982217789,0.01581835001707077
218,0.14197344332933426,0.14432324469089508,0.1740948036313057,0.03970484435558319
219,0.058776333928108215,0.22283710539340973,2.8088574707508087,1.6848486959934235
220,0.0316835418343544,0.05158444494009018,0.09771837294101715,0.021873436868190765
221,0.022204197943210602,0.04072544723749161,1.89334437251091,1.0812431201338768
222,0.18120328336954117,0.19558215886354446,0.10334177315235138,0.007000520825386047
223,0.09411007910966873,0.11822973191738129,0.07510283589363098,0.07567547261714935
224,0.11562483012676239,0.34625496715307236,1.7442187666893005,2.259264811873436
225,0.08326900005340576,0.07582329213619232,0.35558683425188065,0.018082797527313232
226,0.0053658634424209595,0.006136558949947357,0.008232325315475464,0.00807558000087738
227,0.11952134966850281,0.16559133678674698,0.01234801858663559,0.01009342074394226
228,28.85482930392027,29.96538159251213,0.42712458223104477,0.06667123734951019
229,0.022393107414245605,0.021807491779327393,0.03732556104660034,0.006591580808162689
230,0.10167119652032852,0.11528273671865463,0.03702507168054581,0.006687268614768982
231,0.10884546488523483,0.11766529828310013,0.27177364379167557,0.04487358033657074
232,0.027334578335285187,0.026816993951797485,0.0734747126698494,0.010696932673454285
233,0.02226179838180542,0.024128727614879608,0.03902631998062134,0.00737106055021286
234,0.04147346317768097,0.045893892645835876,0.2456975057721138,0.03706001490354538
235,0.861096553504467,0.9736389294266701,2.0153204426169395,2.9949281439185143
236,0.010866880416870117,0.010580338537693024,0.3233456388115883,0.022768639028072357
237,0.06756456196308136,0.10578658431768417,0.005102664232254028,0.004954494535923004
238,11.928479954600334,11.830872930586338,17.209112115204334,4.667209252715111
239,0.1488426774740219,0.16411162912845612,0.23219306021928787,0.01974257081747055
240,0.06403084099292755,0.08610016107559204,0.12764117121696472,0.06856049597263336
241,0.24576033651828766,0.21645447611808777,0.2748454287648201,0.1979714334011078
242,0.048958294093608856,0.0626361146569252,0.3135600909590721,0.005267255008220673
243,0.141093447804451,0.15400665998458862,0.020809918642044067,0.021718911826610565
244,0.20979415625333786,0.13285084813833237,1.9560360610485077,1.7315044850111008
245,0.03224097192287445,0.021961063146591187,0.09871916472911835,0.007268242537975311
246,0.12224312126636505,0.20382504165172577,1.7366904765367508,1.7397362515330315
247,0.10840462893247604,0.1292247325181961,0.019379355013370514,0.019540630280971527
248,0.030648425221443176,0.03351379185914993,0.1317967101931572,0.0023228898644447327
249,0.1474514603614807,0.13538085669279099,0.9189222231507301,2.1524814814329147
250,1.179352417588234,1.2208628132939339,0.05096469074487686,0.03580918163061142
251,4.373474135994911,5.067978605628014,2.1428383514285088,1.5874560475349426
252,0.07185632735490799,0.23713868111371994,1.7925101891160011,1.4464979469776154
253,0.028926223516464233,0.03142625838518143,0.09799432754516602,0.009740382432937622
254,0.7547833546996117,0.10482565313577652,0.2833246961236,0.06937666237354279
255,0.09767056256532669,0.22343634814023972,1.9675207138061523,2.4302076175808907
256,5.823053650557995,5.933473646640778,0.025206640362739563,0.01881563663482666
257,0.03152839094400406,0.031559452414512634,0.013128437101840973,0.009073920547962189
258,4.692231625318527,7.538348898291588,0.04863429069519043,0.04877839237451553
259,0.2058798000216484,0.21504157036542892,0.1897832751274109,0.1815618798136711
260,0.384263314306736,0.3367294371128082,0.8185805976390839,1.0080785602331161
261,0.045999012887477875,0.17602656781673431,0.07270431518554688,0.0648418441414833
262,0.2043531909584999,0.2007761374115944,0.015525251626968384,0.011949330568313599
263,0.020594410598278046,0.011233560740947723,0.006234519183635712,0.013356029987335205
264,0.7046855092048645,0.7230426892638206,0.14198772609233856,0.06098172068595886
265,0.010274223983287811,0.01776677370071411,1.076604701578617,0.4076056480407715
266,1.2871330082416534,1.9213029965758324,2.2958991900086403,1.3891121000051498
267,0.012131080031394958,0.013203419744968414,0.010792441666126251,0.009195096790790558
268,0.02478669583797455,0.013950705528259277,0.029200442135334015,0.025564491748809814
269,56.000417433679104,49.00591079890728,0.0648067519068718,0.034572258591651917
270,0.009745687246322632,0.005737029016017914,0.007959716022014618,0.008111447095870972
271,0.33392107486724854,0.8523484170436859,0.03611793369054794,0.034197136759757996
272,12.379303216934204,15.37731671333313,0.008129015564918518,0.004053249955177307
273,0.23422759771347046,0.2714175283908844,0.07573216408491135,0.048980630934238434
274,0.1753518432378769,0.21277598291635513,0.027423575520515442,0.02711239457130432
275,0.0460057407617569,0.0770704373717308,0.03821531683206558,0.04247777909040451
276,0.06910615414381027,0.08697199821472168,0.018012046813964844,0.01889776438474655
277,0.23300044238567352,0.30214573442935944,0.03494713455438614,0.022739171981811523
278,0.062055982649326324,0.24583489447832108,0.005360357463359833,0.0024076029658317566
279,28.709827944636345,34.675123274326324,2.07521690428257,0.7776218876242638
280,27.06058956682682,25.17738775908947,0.012866929173469543,0.008929207921028137
281,0.034013278782367706,0.027451291680336,0.024732030928134918,0.023967579007148743
282,0.005349382758140564,0.005048885941505432,0.007839895784854889,0.0063197314739227295
283,0.5310774743556976,1.1910789012908936,0.028486207127571106,0.024433493614196777
284,0.10441549122333527,0.11179651319980621,0.02090994268655777,0.024529747664928436
285,0.013590715825557709,0.011069290339946747,0.006587065756320953,0.021668769419193268
286,0.11489798128604889,0.17066117376089096,0.007259190082550049,0.007534228265285492
287,0.006172403693199158,0.009070836007595062,0.007822006940841675,0.0075218454003334045
288,0.13367247581481934,0.14169976860284805,0.009066976606845856,0.007298022508621216
289,0.10209695994853973,0.1717946156859398,0.028102412819862366,0.024377688765525818
290,1.0100322291254997,0.9432951807975769,0.016919173300266266,0.012728720903396606
291,0.8235831782221794,0.9661558270454407,0.05450199544429779,0.05976282060146332
292,0.13296274095773697,0.38147349655628204,0.008470520377159119,0.0077885836362838745
293,0.11287704110145569,0.4105149060487747,0.016893751919269562,0.05650778114795685
294,0.22432530671358109,0.35076627880334854,0.09567438066005707,0.09325387328863144
295,0.10011991113424301,0.36672504246234894,0.002482272684574127,0.06887230277061462
296,0.026912935078144073,0.027829669415950775,0.00949375331401825,0.013730175793170929
297,0.1656235009431839,0.3697275221347809,0.002535507082939148,0.00311974436044693
298,0.016102731227874756,0.015149161219596863,0.012345395982265472,0.013433016836643219
299,0.1352234110236168,0.4126115068793297,0.01616993546485901,0.015534676611423492
300,0.21449027210474014,0.16471364349126816,1.4329209923744202,1.699724406003952
301,0.325649656355381,0.8721664398908615,0.012935929000377655,0.011046193540096283
302,1.232550173997879,1.9656194895505905,1.0840949565172195,1.0767293944954872
303,0.06860676407814026,0.0849917009472847,1.6947307884693146,1.4546674117445946
304,0.1045607402920723,0.07669828087091446,0.030012652277946472,0.02910757064819336
305,0.2826262637972832,0.6222802400588989,1.5171522870659828,1.2934973016381264
306,0.0724264606833458,0.05612419545650482,0.02095939964056015,0.021377772092819214
307,0.10516620427370071,0.5729706883430481,0.0034022778272628784,0.0022334083914756775
308,0.22442598640918732,0.20082589983940125,0.046588748693466187,0.041787728667259216
309,0.25499536842107773,0.27223237603902817,0.009868882596492767,0.009468905627727509
310,0.007182195782661438,0.00988025963306427,0.006590738892555237,0.006439492106437683
311,0.22429528087377548,0.2154187262058258,0.05361321568489075,0.03595443069934845
312,0.18014847487211227,0.5138502568006516,0.0019858404994010925,0.002291068434715271
313,4.479336515069008,5.038285776972771,1.304763838648796,2.2889824137091637
314,0.2679325044155121,0.4850871190428734,0.0176551416516304,0.014771252870559692
315,0.13874994218349457,0.46950775384902954,0.01770567148923874,0.016420401632785797
316,8.577243439853191,23.650795504450798,17.302461475133896,10.967566646635532
317,0.2389255091547966,0.213180810213089,0.00647938996553421,0.005692809820175171
318,0.5033941268920898,0.41353939473629,0.14289476722478867,0.12414286285638809
319,1.2106450647115707,1.6565997302532196,1.1172038242220879,1.1070366725325584
320,0.14393603056669235,0.8440432697534561,1.574115477502346,2.410155311226845
321,10.53451094776392,10.945246376097202,0.012841358780860901,9.829559341073036
322,0.7364320382475853,0.9322484210133553,2.0908928960561752,1.955152802169323
323,0.482602097094059,0.7421890571713448,0.0018632039427757263,0.0020100101828575134
324,0.00890052318572998,0.00946267694234848,0.009711988270282745,0.009121306240558624
325,0.45505449175834656,0.6419257968664169,0.06668609380722046,0.05418647080659866
326,0.4593357518315315,0.7157025039196014,0.002304188907146454,0.002061307430267334
327,0.1772415190935135,0.12750637531280518,0.2730056792497635,0.04163774847984314
328,1.3045252412557602,2.4053906723856926,3.119945749640465,3.9823260381817818
329,0.1794503554701805,0.2003697231411934,1.400383673608303,1.6284885853528976
330,0.508162185549736,0.9473908543586731,2.3664262890815735,0.8966217935085297
331,0.5075268894433975,0.6781946122646332,0.008799009025096893,0.007122687995433807
332,0.4977005124092102,0.6629824712872505,0.038460880517959595,0.030365437269210815
333,0.6113946735858917,0.6767566278576851,0.012548662722110748,0.00450529158115387
334,0.012401685118675232,0.012374885380268097,0.010525889694690704,0.010044343769550323
335,0.46766743063926697,0.7711327075958252,0.006854705512523651,0.006665155291557312
336,0.5585991814732552,0.6872750669717789,2.6044652685523033,2.39687742292881
337,0.4343794956803322,1.3897678032517433,0.007930010557174683,0.009532973170280457
338,0.005566105246543884,0.009626954793930054,0.006496801972389221,0.006754279136657715
339,0.10101234912872314,0.09812766313552856,0.0210958793759346,0.0209190770983696
340,0.13831057399511337,0.16267328709363937,0.007891461253166199,0.007565930485725403
341,2.8259411454200745,1.842122696340084,0.010598130524158478,0.3209395334124565
342,1.330837644636631,1.6429712772369385,0.7611149027943611,0.7505830228328705
343,0.9110922738909721,1.122802808880806,0.003895983099937439,0.004156813025474548
344,0.032090626657009125,0.05635732412338257,0.02321617305278778,0.019543088972568512
345,0.9768083840608597,1.3346818760037422,0.028626464307308197,0.025941461324691772
346,2.2810098528862,2.656492806971073,0.018858253955841064,0.016450680792331696
347,1.244144231081009,1.334869809448719,0.5271411687135696,0.492036908864975
348,0.950727291405201,1.5506354793906212,0.02355668693780899,0.01860077679157257
349,0.8808344379067421,1.2746777161955833,0.022855296730995178,0.06356102973222733
350,7.429722085595131,8.195539586246014,0.06379055231809616,0.0873168557882309
351,0.15603040903806686,0.16816142946481705,0.07921060174703598,0.048562854528427124
352,1.4572195559740067,1.630449317395687,0.11017922312021255,0.12021692842245102
353,3.77877739071846,5.287160806357861,6.749124839901924,4.436687760055065
354,1.3658494427800179,1.5702820867300034,0.3996512070298195,0.3654293119907379
355,5.764529161155224,5.753005146980286,3.4960978254675865,4.061521105468273
356,2.030549593269825,2.2348790019750595,0.12413185834884644,0.1103830635547638
357,0.20512311905622482,0.814045324921608,0.02134600281715393,0.0214342400431633
358,0.12528882175683975,0.1156713217496872,0.04612314701080322,0.07304718345403671
359,1.418909065425396,2.504764437675476,0.013894334435462952,0.13056285679340363
360,1.343415543437004,1.576240986585617,0.06434505432844162,0.06033148616552353
361,0.10378380864858627,0.12628623843193054,0.11186663061380386,0.03437447547912598
362,1.3643920719623566,1.5955765172839165,0.07107802480459213,0.0851716548204422
363,0.16685215383768082,0.14668118208646774,0.019493766129016876,0.022345617413520813
364,2.816651426255703,3.127946138381958,0.6080947145819664,0.7262554541230202
365,2.5256862863898277,3.1047094613313675,0.043696098029613495,0.036239027976989746
366,30.031460389494896,31.457000501453876,0.003222353756427765,0.0025196969509124756
367,2.9431655406951904,2.9587869942188263,0.011482290923595428,0.01213887333869934
368,0.006205327808856964,0.00650334358215332,0.012461826205253601,0.007585287094116211
